categoria	forma	id_persona	ocurrencia	start_s	end_s	interval_vtt	text_segment	font	estat
discurs	a nivell	pa-065	2	536.080	539.400	536.080-539.400	a nivell d'Espanya, a l'última de l'Areseli, a Mèxic,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	1	579.000	581.960	579.000-581.960	A veure, un dia un polític em diu	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	2	742.360	745.000	742.360-745.000	que la gent aquí té una font, i la gent va a veure,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	3	745.080	747.880	745.080-747.880	i va a tot home, i Jesús donava a veure tot home,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	4	841.800	845.480	841.800-845.480	A veure, de maritxell, no té la mà, així, a tu i així.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	5	1004.920	1009.400	1004.920-1009.400	A veure, sí que és veritat que, aïne,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-065	6	1107.640	1110.880	1107.640-1110.880	A veure, grans vam començar l'any 76,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	1	171.440	173.960	171.440-173.960	I aleshores, doncs, com aquest caminar que fem...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	2	320.000	323.400	320.000-323.400	I, aleshores, què he fet? Aquell clar que hi ha allà dels miralls.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	3	401.240	403.840	401.240-403.840	Aleshores, doncs, és important dir al matí	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	4	414.880	417.600	414.880-417.600	Aleshores, doncs, anar a la bona de Déu,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	5	513.240	516.440	513.240-516.440	I aleshores, doncs, aquesta soledat és trobar la pau d'interior	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	6	666.360	670.760	666.360-670.760	Aleshores sí que és veritat que l'església, el petit cas segon,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	7	781.560	784.080	781.560-784.080	I aleshores, doncs, entre tots, en fet,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-065	8	822.680	825.600	822.680-825.600	O sigui, aleshores, clar, on cap allà...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-065	1	1389.800	1393.000	1389.800-1393.000	Bueno, diuen que els cansats fan de feina.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-065	2	1466.760	1472.680	1466.760-1472.680	Bueno, Mohsen Ramon, jo si tingués que fer una definició seu,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-065	3	1495.840	1500.840	1495.840-1500.840	"""Bueno, jo diria que és un nen gran, que fa els nens grans."""	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	1	139.320	143.920	139.320-143.920	Molt bé, certament el paradís, vam marxar del paradís,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	2	279.560	285.760	279.560-285.760	Però fixis bé que fins i tot el nostre hymne parla de lluita entre religions.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	3	396.080	401.160	396.080-401.160	Bé, és important per mi repositivar la vida.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	4	1085.960	1089.960	1085.960-1089.960	Bé, estem rodejats de joves, és clar.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	5	1181.600	1185.560	1181.600-1185.560	sinó ensenyar-los a pescar, per a pescar bé, ecològicament.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-065	6	1371.400	1374.120	1371.400-1374.120	I almenys mateixos els joves els dic, fixeu-los-hi bé.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	1	222.040	225.400	222.040-225.400	És a dir, jo tinc clar que l'evangeli és on tinc	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	2	287.760	293.080	287.760-293.080	El que intento tenir clar és que per estimar a tot el món	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	3	320.000	323.400	320.000-323.400	I, aleshores, què he fet? Aquell clar que hi ha allà dels miralls.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	4	381.200	384.080	381.200-384.080	Clar, però el que passa és que moltes vegades les persones,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	5	757.760	762.120	757.760-762.120	Clar, un capellar de poble, un capellar de poble que xafa cada dia al carrer,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	6	774.080	777.200	774.080-777.200	Jo el que tinc molt clar, que ho he après en dòrrer,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	7	822.680	825.600	822.680-825.600	O sigui, aleshores, clar, on cap allà...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-065	8	952.520	956.640	952.520-956.640	Per tant, el que és clar és que és una tasca de sempre de valors	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-065	1	884.720	887.960	884.720-887.960	el que de fet és com Jesús encarnar-se amb el poble.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	1	158.240	161.520	158.240-161.520	i quan hi ha amor, doncs deu haver-te entret a les nostres cores.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	2	171.440	173.960	171.440-173.960	I aleshores, doncs, com aquest caminar que fem...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	3	214.200	217.560	214.200-217.560	"Per tant, doncs, em quedo amb la paraula ""església cristiana""."	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	4	228.320	232.000	228.320-232.000	i per tant doncs per mi és l'església i la fidelitat a l'església.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	5	401.240	403.840	401.240-403.840	Aleshores, doncs, és important dir al matí	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	6	414.880	417.600	414.880-417.600	Aleshores, doncs, anar a la bona de Déu,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	7	417.680	419.680	417.680-419.680	doncs, per mi només volia això,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-065	8	450.360	454.680	450.360-454.680	doncs, caritat, amor ens unitza tots.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	1	612.880	617.120	612.880-617.120	Llavors la Roma, per mi també, és la Catolicitat.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	2	749.560	752.520	749.560-752.520	Llavors, no hi ha cristirisme.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	3	813.640	815.640	813.640-815.640	I llavors, quan la gent...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	4	845.560	848.800	845.560-848.800	I llavors la Maritxell ens ensenya a nosaltres a donar la mà.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	5	936.880	939.880	936.880-939.880	llavors queda tota una xarxa que la gent continuarà,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	6	957.800	960.360	957.800-960.360	Llavors, si el visbè amb mare que hi hagi marxa,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	7	1046.520	1049.880	1046.520-1049.880	I el camí, llavors, camí amb lluny, amb equip, amb xarxa,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-065	8	1152.280	1155.080	1152.280-1155.080	Llavors hem fet aquí una aula en què els joves	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	o sigui	pa-065	1	192.400	194.400	192.400-194.400	O sigui que al paradís som nosaltres.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	o sigui	pa-065	2	822.680	825.600	822.680-825.600	O sigui, aleshores, clar, on cap allà...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	o sigui	pa-065	3	1176.240	1178.280	1176.240-1178.280	O sigui, dit d'una altra manera,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	o sigui	pa-065	4	1187.840	1194.840	1187.840-1194.840	O sigui, Ramon, vostè, jo, la gent gran, cada dia ens fem més vells.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	1	214.200	217.560	214.200-217.560	"Per tant, doncs, em quedo amb la paraula ""església cristiana""."	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	2	228.320	232.000	228.320-232.000	i per tant doncs per mi és l'església i la fidelitat a l'església.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	3	316.960	319.920	316.960-319.920	Per tant, què vol dir? Que està albert a tothom.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	4	809.880	813.560	809.880-813.560	Per tant, res més que està obert, portes obertes,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	5	952.520	956.640	952.520-956.640	Per tant, el que és clar és que és una tasca de sempre de valors	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-065	6	1347.320	1351.160	1347.320-1351.160	Per tant, doncs, jo crec que aquest jovent no en fareixen.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	1	129.920	133.760	129.920-133.760	però un viu, perquè el paradís no existeix.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	2	149.200	151.640	149.200-151.640	perquè l'home està fet per ser feliç.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	3	169.080	171.360	169.080-171.360	i ens fa estimar perquè sí que hem temps de Déu.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	4	196.680	198.480	196.680-198.480	perquè Déu està amb nosaltres,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	5	410.920	414.800	410.920-414.800	Perquè Déu no és pensament, Déu és vivències.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	6	432.800	438.280	432.800-438.280	"perquè aquest Déu ha tingut un ""mixericordiós"","	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	7	522.720	526.040	522.720-526.040	perquè la gent, doncs, nerviosa, no aneu a la farmàcia amb els caprestilles,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-065	8	548.600	553.120	548.600-553.120	perquè allament, el repeteixo, ens talli la societat.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-065	1	1401.800	1403.800	1401.800-1403.800	Vull dir, no són el cansament.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	1	222.040	225.400	222.040-225.400	És a dir, jo tinc clar que l'evangeli és on tinc	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	2	333.080	335.800	333.080-335.800	És a dir, que a Santuari estem en aquest país,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	3	678.240	680.480	678.240-680.480	que és a dir que anem als llocs,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	4	916.080	917.920	916.080-917.920	És a dir, que si mai amb un canvi...	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	5	934.000	936.800	934.000-936.800	És a dir, no una persona sola,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	6	1332.760	1334.760	1332.760-1334.760	És a dir, el camí que arriba al cim, més alt,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-065	7	1433.120	1436.800	1433.120-1436.800	És a dir, que he de dir les meves... les meves doncs tècniques.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-065	1	906.440	909.760	906.440-909.760	I què passaria si, mossèn Ramon de Canillo,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-065	2	909.840	912.240	909.840-912.240	tingués que deixar Canillo?	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-065	3	912.320	916.000	912.320-916.000	Personalment, no deixaria mai Canillo perquè aporta el cor.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-065	1	1118.960	1120.520	1118.960-1120.520	Cap comú ens agrada res.	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	santuari	pa-065	1	151.720	155.640	151.720-155.640	A nosaltres, primer que tot, el santuari són pedres,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	santuari	pa-065	2	165.880	169.000	165.880-169.000	I aquest santuari té valor en la mesura que ens faci temples	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	santuari	pa-065	3	333.080	335.800	333.080-335.800	És a dir, que a Santuari estem en aquest país,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
territorial	santuari	pa-065	4	464.520	468.080	464.520-468.080	Amb aquest lloc de pau, amb el santuari davant,	transcripcions/pa-065.vtt	ASR temporal; pendent d'audicio
discurs	a nivell	pa-066	1	25.960	28.960	25.960-28.960	havia sigut un dia bastant complicat a nivell de trànsit,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-066	1	357.980	361.820	357.980-361.820	I, bueno, jo recordo que he passat,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-066	1	10.880	14.960	10.880-14.960	el trànsit estava complicat, i bé, venint de casa meva,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-066	2	416.580	421.940	416.580-421.940	Però bé, amb els anys següents del 82,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-066	3	543.180	546.460	543.180-546.460	El país va reaccionar molt ràpid, va reaccionar molt bé.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-066	1	45.120	48.960	45.120-48.960	de fet va ser l'únic, va ser important,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-066	1	90.500	94.660	90.500-94.660	Evidentment, tota la part del sota em va quedar absolutament inundat	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-066	2	205.460	207.780	205.460-207.780	Evidentment, els documents van quedar afectats, mullats,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-066	1	16.960	19.600	16.960-19.600	a l'arribar al pont del que llavors era el pris únic,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-066	2	57.560	62.660	57.560-62.660	Llavors aquest va ser un dels edificis més afectats de tota aquesta zona.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-066	1	445.180	447.700	445.180-447.700	pot haver qualsevol altre desastre natural, no?	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-066	1	427.140	433.780	427.140-433.780	Per tant, el que el banc va pensar el cap de 5, 7 anys va ser	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-066	2	567.820	572.820	567.820-572.820	Per tant, si em demanes que recordo amb més carinyo posar això en la solidaritat de la gent.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-066	1	22.560	25.960	22.560-25.960	Era bastant previsible perquè el dia anterior havia plogut molt,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-066	2	32.840	40.160	32.840-40.160	perquè hi havia perill que les carreteres tinguessin algun perill.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-066	3	48.960	52.960	48.960-52.960	perquè el riu va trencar pel Peli per Andorra,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-066	4	186.260	188.260	186.260-188.260	perquè estaven tots dins de la caixa grossada	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-066	5	291.580	294.580	291.580-294.580	perquè des d'escaldes fins a Sant Julià,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-066	1	127.380	131.380	127.380-131.380	Uns van anar a Escaldes, uns altres van anar a la plaça del Rocblanc,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-066	2	291.580	294.580	291.580-294.580	perquè des d'escaldes fins a Sant Julià,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-066	3	495.700	498.780	495.700-498.780	en aquest cas ho tenim a l'escaldes, al centre de l'escaldes.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-066	4	495.700	498.780	495.700-498.780	en aquest cas ho tenim a l'escaldes, al centre de l'escaldes.	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	Sant Julià	pa-066	1	291.580	294.580	291.580-294.580	perquè des d'escaldes fins a Sant Julià,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
territorial	aiguats	pa-066	1	40.160	45.120	40.160-45.120	L'afectació dels aiguats del banc va ser especialment en aquest edifici,	transcripcions/pa-066.vtt	ASR temporal; pendent d'audicio
