id_a	id_b	n_formes_compartides	formes	estat
spk-044	spk-050	11	Canillo,Ordino,bé,clar,doncs,evidentment,llavors,o sigui,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-051	15	Canillo,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-053	9	a nivell,aviam,bueno,bé,clar,de fet,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-054	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-055	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-057	12	Ordino,a veure,aviam,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-059	9	Ordino,bé,clar,de fet,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-060	9	a veure,bé,clar,de fet,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-046	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-048	12	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-049	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-050	7	bé,clar,doncs,evidentment,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-051	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-053	6	a nivell,bueno,bé,clar,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-054	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-055	4	bé,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-057	9	a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-059	5	bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-045	spk-060	7	a veure,bé,clar,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-048	11	a nivell,bueno,bé,clar,doncs,evidentment,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-049	8	bueno,bé,clar,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-050	8	bé,clar,diguem,doncs,evidentment,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-051	11	a nivell,bueno,bé,clar,diguem,doncs,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-053	8	a nivell,bueno,bé,clar,diguem,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-054	9	a nivell,bueno,bé,clar,doncs,llavors,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-055	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-056	4	bé,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-057	7	bé,clar,doncs,evidentment,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-058	4	bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-059	8	bé,clar,comuns,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-046	spk-060	6	bé,clar,llavors,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-048	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-049	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-050	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-051	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-054	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-055	3	Escaldes,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-056	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-057	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-058	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-059	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-047	spk-060	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-049	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-050	11	Canillo,Ordino,Sant Julià,bé,clar,doncs,evidentment,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-051	15	Canillo,Massana,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-053	7	a nivell,bueno,bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-054	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-055	7	Escaldes,bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-057	13	Escaldes,Ordino,Sant Julià,a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-058	7	Escaldes,Sant Julià,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-059	9	Escaldes,Ordino,bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-048	spk-060	8	a veure,bé,clar,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-050	6	bé,clar,diguem,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-051	8	bueno,bé,clar,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-053	6	bueno,bé,clar,de fet,diguem,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-054	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-055	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-056	4	bé,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-057	5	bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-058	4	bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-059	6	bé,clar,de fet,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-049	spk-060	6	bé,clar,de fet,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-051	11	Canillo,bé,clar,comú,diguem,doncs,llavors,o sigui,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-052	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-053	5	bé,clar,diguem,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-054	7	bé,clar,doncs,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-055	5	bé,doncs,evidentment,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-057	11	Ordino,Sant Julià,bé,clar,comú,doncs,evidentment,llavors,o sigui,padrí,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-058	4	Sant Julià,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-059	7	Ordino,bé,clar,doncs,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-050	spk-060	7	bé,clar,llavors,o sigui,padrí,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-053	7	a nivell,bueno,bé,clar,diguem,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-054	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-055	5	bé,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-057	10	a veure,bé,clar,comú,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-059	7	bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-051	spk-060	8	a veure,bé,clar,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-053	3	bueno,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-054	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-057	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-058	3	bueno,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-059	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-052	spk-060	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-054	6	a nivell,aleshores,bueno,bé,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-055	4	bé,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-057	7	aleshores,aviam,bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-058	3	bueno,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-059	5	bé,clar,de fet,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-053	spk-060	5	aleshores,bé,clar,de fet,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-055	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-057	9	a veure,aleshores,bé,clar,doncs,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-059	6	bé,clar,doncs,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-054	spk-060	9	a veure,aleshores,bé,clar,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-055	spk-056	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-055	spk-057	6	Escaldes,bé,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-055	spk-058	3	Escaldes,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-055	spk-059	6	Escaldes,bé,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-055	spk-060	3	bé,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-056	spk-057	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-056	spk-058	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
